 Units of measure: Mols m-2 d-1
 Month;Alt;Azi;Altitude;Azimuth; SkySky;SkyTop;FolTop;FolSky;Total ;Sky   ;  Mask;    Total;   Gap Can; Gap Topo;Gap Both;Gap Can; Gap Topo;Gap Both;Canopy  ;Site    ;Id_UOC ; Id_SOC;  Above ;  Above  ; Above ;  Mask  ;  Mask   ; Mask ;   Trans ;  Trans  ; Trans
      ;Bin;Bin;        ;       ; Pixels;Pixels;Pixels;Pixels;Pixels;Area  ;  Area;    Area ;   Diffuse; Diffuse ;Diffuse ;Direct ; Direct  ;Direct  ;Openness;Openness;       ;       ;  Direct;  Diffuse; Total ;  Direct;  Diffuse; Total;   Direct;  Diffuse; Total
 All;  1; 85;  1.0000;338.0000;    18;     3;     0;     0;    21;0.000332;0.000055;0.000388;1.000000;0.857143;0.857143;1.000000;1.000000;1.000000;0.038777;0.033238;0.000014;0.000006;0.000000;0.000207;0.000207;0.000000;0.000178;0.000178;0.000000;0.000178;0.000178
 All;  1; 86;  1.0000;342.0000;    18;     2;     0;     0;    20;0.000349;0.000039;0.000388;1.000000;0.900000;0.900000;1.000000;1.000000;1.000000;0.038777;0.034899;0.000014;0.000006;0.000000;0.000207;0.000207;0.000000;0.000187;0.000187;0.000000;0.000187;0.000187
 All;  1; 87;  1.0000;346.0000;    21;     0;     0;     0;    21;0.000388;0.000000;0.000388;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038777;0.038777;0.000014;0.000006;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207
 All;  1; 88;  1.0000;350.0000;    20;     0;     0;     0;    20;0.000388;0.000000;0.000388;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038777;0.038777;0.000014;0.000006;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207
 All;  1; 89;  1.0000;354.0000;    22;     0;     0;     0;    22;0.000388;0.000000;0.000388;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038777;0.038777;0.000014;0.000006;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207
 All;  1; 90;  1.0000;358.0000;    19;     0;     0;     0;    19;0.000388;0.000000;0.000388;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038777;0.038777;0.000014;0.000006;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207;0.000000;0.000207;0.000207
 All;  2;  1;  3.0000;  2.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  2;  3.0000;  6.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  3;  3.0000; 10.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  4;  3.0000; 14.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  5;  3.0000; 18.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  6;  3.0000; 22.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  7;  3.0000; 26.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  8;  3.0000; 30.0000;    18;     0;     0;     0;    18;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2;  9;  3.0000; 34.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 10;  3.0000; 38.0000;    16;     0;     0;     0;    16;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 11;  3.0000; 42.0000;    16;     0;     0;     0;    16;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 12;  3.0000; 46.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 13;  3.0000; 50.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 14;  3.0000; 54.0000;    19;     0;     0;     0;    19;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 15;  3.0000; 58.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000004;0.000621;0.000625;0.000004;0.000621;0.000625;0.000004;0.000621;0.000625
 All;  2; 16;  3.0000; 62.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000017;0.000621;0.000638;0.000017;0.000621;0.000638;0.000017;0.000621;0.000638
 All;  2; 17;  3.0000; 66.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000007;0.000621;0.000628;0.000007;0.000621;0.000628;0.000007;0.000621;0.000628
 All;  2; 18;  3.0000; 70.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000008;0.000621;0.000628;0.000008;0.000621;0.000628;0.000008;0.000621;0.000628
 All;  2; 19;  3.0000; 74.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 20;  3.0000; 78.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 21;  3.0000; 82.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 22;  3.0000; 86.0000;    18;     0;     0;     0;    18;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 23;  3.0000; 90.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 24;  3.0000; 94.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 25;  3.0000; 98.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 26;  3.0000;102.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 27;  3.0000;106.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 28;  3.0000;110.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 29;  3.0000;114.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000010;0.000621;0.000631;0.000010;0.000621;0.000631;0.000010;0.000621;0.000631
 All;  2; 30;  3.0000;118.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000010;0.000621;0.000631;0.000010;0.000621;0.000631;0.000010;0.000621;0.000631
 All;  2; 31;  3.0000;122.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000015;0.000621;0.000636;0.000015;0.000621;0.000636;0.000015;0.000621;0.000636
 All;  2; 32;  3.0000;126.0000;    18;     0;     0;     0;    18;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000028;0.000621;0.000649;0.000028;0.000621;0.000649;0.000028;0.000621;0.000649
 All;  2; 33;  3.0000;130.0000;    16;     0;     0;     0;    16;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000019;0.000621;0.000640;0.000019;0.000621;0.000640;0.000019;0.000621;0.000640
 All;  2; 34;  3.0000;134.0000;    19;     0;     0;     0;    19;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 35;  3.0000;138.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 36;  3.0000;142.0000;    19;     0;     0;     0;    19;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 37;  3.0000;146.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 38;  3.0000;150.0000;    19;     0;     0;     0;    19;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 39;  3.0000;154.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 40;  3.0000;158.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 41;  3.0000;162.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 42;  3.0000;166.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 43;  3.0000;170.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 44;  3.0000;174.0000;    17;     0;     0;     0;    17;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 45;  3.0000;178.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 46;  3.0000;182.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 47;  3.0000;186.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 48;  3.0000;190.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 49;  3.0000;194.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 50;  3.0000;198.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 51;  3.0000;202.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 52;  3.0000;206.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 53;  3.0000;210.0000;    18;     0;     0;     0;    18;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 54;  3.0000;214.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 55;  3.0000;218.0000;    16;     0;     0;     0;    16;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 56;  3.0000;222.0000;    16;     0;     0;     0;    16;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 57;  3.0000;226.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 58;  3.0000;230.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000016;0.000621;0.000637;0.000016;0.000621;0.000637;0.000016;0.000621;0.000637
 All;  2; 59;  3.0000;234.0000;    19;     0;     0;     0;    19;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000030;0.000621;0.000650;0.000030;0.000621;0.000650;0.000030;0.000621;0.000650
 All;  2; 60;  3.0000;238.0000;    22;     0;     0;     0;    22;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000015;0.000621;0.000636;0.000015;0.000621;0.000636;0.000015;0.000621;0.000636
 All;  2; 61;  3.0000;242.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000011;0.000621;0.000632;0.000011;0.000621;0.000632;0.000011;0.000621;0.000632
 All;  2; 62;  3.0000;246.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000008;0.000621;0.000629;0.000008;0.000621;0.000629;0.000008;0.000621;0.000629
 All;  2; 63;  3.0000;250.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000007;0.000621;0.000628;0.000007;0.000621;0.000628;0.000007;0.000621;0.000628
 All;  2; 64;  3.0000;254.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000007;0.000621;0.000628;0.000007;0.000621;0.000628;0.000007;0.000621;0.000628
 All;  2; 65;  3.0000;258.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 66;  3.0000;262.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 67;  3.0000;266.0000;    18;     0;     0;     0;    18;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 68;  3.0000;270.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 69;  3.0000;274.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 70;  3.0000;278.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626;0.000005;0.000621;0.000626
 All;  2; 71;  3.0000;282.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000626;0.000006;0.000621;0.000626;0.000006;0.000621;0.000626
 All;  2; 72;  3.0000;286.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000626;0.000006;0.000621;0.000626;0.000006;0.000621;0.000626
 All;  2; 73;  3.0000;290.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627;0.000006;0.000621;0.000627
 All;  2; 74;  3.0000;294.0000;    21;     0;     0;     0;    21;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000009;0.000621;0.000630;0.000009;0.000621;0.000630;0.000009;0.000621;0.000630
 All;  2; 75;  3.0000;298.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000015;0.000621;0.000636;0.000015;0.000621;0.000636;0.000015;0.000621;0.000636
 All;  2; 76;  3.0000;302.0000;    20;     0;     0;     0;    20;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000004;0.000621;0.000624;0.000004;0.000621;0.000624;0.000004;0.000621;0.000624
 All;  2; 77;  3.0000;306.0000;    18;     0;     0;     0;    18;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 78;  3.0000;310.0000;    16;     0;     0;     0;    16;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
 All;  2; 79;  3.0000;314.0000;    19;     0;     0;     0;    19;0.000387;0.000000;0.000387;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.038730;0.038730;0.000041;0.000019;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621;0.000000;0.000621;0.000621
